numero_de_cliente	cliente_edad	cliente_antiguedad	ctrx_quarter	mpayroll	mcaja_ahorro	mtarjeta_visa_consumo	mtarjeta_master_consumo	Visa_status	Master_status	Visa_mlimitecompra	Master_mlimitecompra	mprestamos_personales	cdescubierto_preacordado	limite_credito_total	consumo_total	utilizacion_credito	ratio_prestamo_ingreso	cluster
1248690313	45	44	0	0	67.71	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1273770078	67	42	0	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1298358458	36	46	0	0	0	0	0	0	0	197064	168912	206549.8	0	1	0	0	0	cluster_4
1304713899	48	42	0	0	60.74	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1305525584	34	43	0	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1308318179	59	41	0	0	56.73	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1309460650	30	41	0	0	56.94	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1316327024	65	43	1	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1325275179	50	39	0	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1331638212	29	36	6	0	0	0	0	0	0	197064	168912	187363.27	0	1	0	0	0	cluster_4
1336981797	31	37	4	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1337653379	27	35	0	0	62.86	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1341210913	38	34	0	0	51.88	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1341374414	50	34	0	0	0	0	0	0	0	197064	168912	16886.67	0	1	0	0	0	cluster_4
1345178652	31	34	2	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1346160397	27	36	12	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1348998646	32	34	6	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1350714322	36	29	0	0	0.83	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1352341252	27	34	1	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1355866693	34	27	1	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1369936802	32	21	0	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1383045960	61	28	0	0	284.27	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1383245850	30	31	0	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1388206710	31	29	3	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1388406821	24	27	3	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1392236516	37	23	5	0	0.59	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1437544204	30	26	6	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1438106033	30	23	14	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1452520729	23	20	5	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
1457256609	41	18	1	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_4
249246268	73	373	29	0	0	228.78	5251.32	0	0	281520	140760	0	1	422280	5480.1	0.0129774083546462	0	cluster_5
249458924	57	128	54	0	8101.32	7055.09	7099.37	0	0	281520	281520	0	1	563040	14154.46	0.0251393506678034	0	cluster_5
250352496	71	322	81	0	71515.01	82631.43	0	0	0	225216	281520	0	1	506736	82631.43	0.163066034384768	0	cluster_5
250776861	64	322	69	0	40435.89	34650.47	0	0	0	748802.09	756968.14	0	1	1505770.23	34650.47	0.0230117911150362	0	cluster_5
252397301	66	323	33	0	12992.48	7344.22	0	0	0	281520	281520	0	1	563040	7344.22	0.0130438689968741	0	cluster_5
253388303	66	314	51	0	30660.56	6370.98	2809.83	0	0	911978.76	925382.63	0	1	1837361.39	9180.81	0.00499673610753299	0	cluster_5
254008476	79	284	50	0	9926.57	82337.44	0	0	0	281520	281520	0	1	563040	82337.44	0.146237283319125	0	cluster_5
254064924	65	65	30	36363	7936	1965.11	0	0	0	795173.55	567996.24	0	1	1363169.79	1965.11	0.00144157390694522	0	cluster_5
254109194	53	277	84	0	5953.17	13808.27	0	0	0	1406427	1406427	0	1	2812854	13808.27	0.00490898923299965	0	cluster_5
255023765	60	320	172	0	35333.51	13031.81	42307.44	0	0	761178.98	761178.98	0	1	1522357.96	55339.25	0.0363510103760353	0	cluster_5
255497865	51	269	99	0	21589.22	13309.91	9879.07	0	0	394128	281520	0	1	675648	23188.98	0.0343210961921	0	cluster_5
257221645	75	174	20	0	390.58	14689.06	0	0	0	281520	281520	0	1	563040	14689.06	0.0260888391588519	0	cluster_5
257346863	59	280	23	0	0	6684.92	0	0	0	281520	140760	0	1	422280	6684.92	0.0158305389788766	0	cluster_5
257705446	80	297	10	0	8263.3	7354.69	0	0	0	394128	197064	0	1	591192	7354.69	0.0124404423605191	0	cluster_5
257806523	51	322	15	0	0.38	425.89	0	0	0	692703.36	692703.36	0	1	1385406.72	425.89	0.000307411530384377	0	cluster_5
259138243	56	203	161	0	35836.69	83036.17	0	0	0	394128	197064	0	1	591192	83036.17	0.140455503457422	0	cluster_5
259161215	67	323	33	0	6975.02	7891.12	0	0	0	394128	281520	0	1	675648	7891.12	0.011679335985602	0	cluster_5
260355317	75	321	9	0	327.05	1505.86	0	0	0	681531.94	681531.94	0	1	1363063.88	1505.86	0.00110476113562631	0	cluster_5
260594814	50	137	58	0	28494.26	20142.27	3847.35	0	0	578659.14	578659.14	0	1	1157318.28	23989.62	0.0207286279103792	0	cluster_5
260734174	55	268	87	0	0	65702.75	0	0	0	563040	563040	0	1	1126080	65702.75	0.0583464318698494	0	cluster_5
262658142	75	72	59	0	6.09	20776.8	0	0	0	652395.67	548557.67	0	1	1200953.34	20776.8	0.0173002558117703	0	cluster_5
263152729	58	13	36	0	131720.13	5688.27	3732	0	0	548557.67	548557.67	0	1	1097115.34	9420.27	0.0085863989468965	0	cluster_5
263172781	68	319	107	0	98.08	61311.1	19505	0	0	911978.76	925382.63	0	1	1837361.39	80816.1	0.0439848689756129	0	cluster_5
263264822	51	283	34	0	5152.82	16262.38	0	0	0	819656.69	823443.65	0	1	1643100.34	16262.38	0.00989737486147681	0	cluster_5
263751894	67	321	296	0	77256.47	134152.29	0	0	0	1447555.31	1447555.31	0	1	2895110.62	134152.29	0.0463375351094529	0	cluster_5
266094386	45	280	1250	0	344461.85	141427.53	9993.04	0	0	563040	563040	0	1	1126080	151420.57	0.134466973927252	0	cluster_5
266615233	57	162	86	29325	7335.13	26579.38	0	0	0	652395.67	652395.67	0	1	1304791.34	26579.38	0.0203705981065141	0	cluster_5
267133091	51	320	80	31599.44	95348.02	8068.91	0	0	0	337824	337824	0	1	675648	8068.91	0.0119424759638155	0	cluster_5
267443758	71	321	117	0	5837.04	29206.04	0	0	0	281520	281520	0	1	563040	29206.04	0.0518720517192384	0	cluster_5
267545125	76	258	47	0	2708.78	79667.62	1388.83	0	0	788256	563040	0	1	1351296	81056.45	0.0599842299540589	0	cluster_5
267771786	76	373	78	0	95984.94	13140.19	15014.98	0	0	1555491.84	1555491.84	0	1	3110983.68	28155.17	0.00905024676953625	0	cluster_5
268166980	71	320	65	0	1420.63	42027.98	0	0	0	1555491.84	1111065.6	0	1	2666557.44	42027.98	0.0157611380762156	0	cluster_5
270952205	60	317	65	0	0	44870.68	13244.87	0	0	810101.22	810101.22	0	1	1620202.44	58115.55	0.0358693139605443	0	cluster_5
271197748	48	65	55	0	309.88	91474.57	0	0	0	1406427	1406427	0	1	2812854	91474.57	0.0325201983465903	0	cluster_5
271222471	63	289	130	182510.03	35620.2	23712.32	8748.94	0	0	225216	225216	0	1	450432	32461.26	0.0720669490622336	0	cluster_5
271575367	59	18	325	0	28242.29	45312.81	0	0	0	567996.24	567996.24	0	1	1135992.48	45312.81	0.0398883010211476	0	cluster_5
271795316	47	23	45	0	0	51105.61	0	0	0	771238.11	588189.7	0	1	1359427.81	51105.61	0.0375934710354351	0	cluster_5
271863207	64	143	35	0	168.17	7574.07	5148.33	0	0	476595.76	567996.24	0	1	1044592	12722.4	0.0121793006264647	0	cluster_5
272310177	46	321	37	0	755.31	61827.24	4016.53	0	0	930950.39	930950.39	0	1	1861900.78	65843.77	0.0353637372663865	0	cluster_5
272449468	72	305	63	0	4223.66	41241.1	0	0	0	567996.24	556421.17	0	1	1124417.41	41241.1	0.0366777494133606	0	cluster_5
274365409	67	279	60	0	1176.85	1121.38	70782.58	0	0	563040	281520	0	1	844560	71903.96	0.0851377758833002	0	cluster_5
274751781	68	276	21	0	17048.32	9492.73	0	0	0	563040	563040	0	1	1126080	9492.73	0.00842988952827508	0	cluster_5
276522452	55	276	25	0	360.92	954.44	0	0	0	394128	281520	0	1	675648	954.44	0.00141262906128635	0	cluster_5
277411575	56	8	23	0	1803.06	4804.2	0	0	0	197064	197064	0	1	394128	4804.2	0.0121894409937888	0	cluster_5
278044070	51	179	197	0	70668.45	132601.72	2539.77	0	0	1480135.38	1480135.38	0	1	2960270.76	135141.49	0.0456517328840555	0	cluster_5
280534018	60	52	17	0	2599.61	6779.92	0	0	0	394128	281520	0	1	675648	6779.92	0.0100346926210098	0	cluster_5
280690816	68	373	50	35190	17061.96	31760.14	0	0	0	543713.75	543713.75	0	1	1087427.5	31760.14	0.0292066735483515	0	cluster_5
281413226	55	8	131	0	62965.66	500629.96	5419.51	0	0	548557.67	548557.67	0	1	1097115.34	506049.47	0.461254575111492	0	cluster_5
281626617	53	272	42	0	45353.36	19603.46	0	0	0	197064	197064	0	1	394128	19603.46	0.0497388158161815	0	cluster_5
282247951	57	270	108	0	144242.5	10040.86	0	0	0	681531.94	681531.94	0	1	1363063.88	10040.86	0.00736638990096341	0	cluster_5
282365142	57	142	168	194436.11	74577.63	20634.45	0	0	0	337824	337824	0	1	675648	20634.45	0.0305402369281046	0	cluster_5
282624621	64	260	61	0	0	50072.49	0	0	0	767960.28	460285.2	0	1	1228245.48	50072.49	0.0407674938075083	0	cluster_5
284071859	51	298	34	0	10742.31	2089.45	0	0	0	225216	225216	0	1	450432	2089.45	0.0046387690039784	0	cluster_5
285206892	74	201	82	0	51605.26	85261.06	0	0	0	1555491.84	1555491.84	42335.43	1	3110983.68	85261.06	0.0274064632830218	0	cluster_5
285562922	48	268	17	0	253.98	517.46	0	0	0	394128	281520	0	1	675648	517.46	0.000765872170124088	0	cluster_5
286377664	61	158	21	0	17763.14	12246.17	517.48	0	0	810101.22	810101.22	0	1	1620202.44	12763.65	0.00787781186158441	0	cluster_5
286504342	71	322	36	0	22671.89	9280.5	0	0	0	563040	394128	0	1	957168	9280.5	0.00969579008073818	0	cluster_5
287008776	60	7	13	0	7.51	1290.3	0	0	0	112608	112608	0	0	225216	1290.3	0.00572916666666667	0	cluster_5
289289209	75	305	21	0	14814.25	8850.06	0	0	0	197064	197064	0	1	394128	8850.06	0.022454786262331	0	cluster_5
289619057	55	56	107	0	16160.64	61543.23	0	0	0	281520	788256	0	1	1069776	61543.23	0.0575290808543097	0	cluster_5
289634300	51	199	14	0	1088.13	1018.86	0	0	0	337824	337824	0	1	675648	1018.86	0.00150797456663825	0	cluster_5
290023584	51	322	227	0	4472.2	20999.39	35866.86	0	0	450432	225216	0	1	675648	56866.25	0.0841654974187743	0	cluster_5
290077034	62	265	40	0	37127.06	10591.6	11072.18	0	0	563040	563040	0	1	1126080	21663.78	0.0192382246376812	0	cluster_5
290325429	69	92	33	0	0	15490.56	0	0	0	281520	281520	0	1	563040	15490.56	0.0275123614663257	0	cluster_5
290547855	76	321	20	0	1445.8	6639.07	0	0	0	788256	281520	0	1	1069776	6639.07	0.00620603752561284	0	cluster_5
290559597	52	264	42	9022.71	29941.49	947.44	0	0	0	588189.7	588189.7	0	1	1176379.4	947.44	0.000805386425501841	0	cluster_5
292019157	42	134	131	260653.12	23626.61	8959.26	0	0	0	1142999.63	1151536.86	0	1	2294536.49	8959.26	0.00390460558768451	0	cluster_5
292795684	64	71	4	0	0	242.41	0	0	0	567996.24	567996.24	0	1	1135992.48	242.41	0.000213390497092023	0	cluster_5
297105090	56	17	8	0	0	18052.31	0	0	0	588189.7	588189.7	0	1	1176379.4	18052.31	0.0153456529415595	0	cluster_5
297335176	47	118	73	0	12936.57	50320.51	0	0	0	476595.76	476595.76	0	1	953191.52	50320.51	0.0527916047763413	0	cluster_5
297821454	64	322	29	0	5300.37	3594.7	0	0	0	563040	563040	0	1	1126080	3594.7	0.00319222435350952	0	cluster_5
299629384	75	322	72	11730	0	25461.93	0	0	0	788256	788256	0	1	1576512	25461.93	0.0161507999939106	0	cluster_5
300831010	54	321	92	0	2480.43	74978.19	0	0	0	225216	225216	0	1	450432	74978.19	0.166458399936061	0	cluster_5
300919832	55	151	38	0	0	22253.19	0	0	0	484407.94	485542.82	0	1	969950.76	22253.19	0.0229425976221721	0	cluster_5
301751124	46	278	131	0	9548.9	34091.3	0	0	0	394128	394128	0	1	788256	34091.3	0.0432490206227419	0	cluster_5
302038460	73	87	50	0	7043.36	468.37	5201.37	0	0	281520	281520	0	1	563040	5669.74	0.0100698707019039	0	cluster_5
302213482	74	288	71	0	0	105838.41	0	0	0	225216	197064	0	1	422280	105838.41	0.250635620915033	0	cluster_5
304006613	79	106	152	40466.15	47939.09	17257.84	0	0	0	566466.62	485542.82	0	1	1052009.44	17257.84	0.0164046436693572	0	cluster_5
304651363	62	290	97	0	26840.17	74779.09	0	0	0	788256	563040	0	1	1351296	74779.09	0.0553387932769726	0	cluster_5
304683165	55	280	150	0	66157.08	664612.14	0	0	7	810101.22	810101.22	0	1	1620202.44	664612.14	0.410203147206716	0	cluster_5
304748135	73	269	45	0	3480.77	10184.22	0	0	0	1111065.6	1555491.84	0	1	2666557.44	10184.22	0.00381923893602682	0	cluster_5
305344678	54	374	95	0	84468.89	9347.91	0	0	0	1456264.83	1456264.83	0	1	2912529.66	9347.91	0.00320955014755112	0	cluster_5
307282062	44	274	142	0	17603.7	5926.41	0	0	0	197064	197064	0	1	394128	5926.41	0.0150367647058824	0	cluster_5
308216625	70	321	86	0	28722.58	1108.25	6457.68	0	0	225216	225216	0	1	450432	7565.93	0.0167970526072748	0	cluster_5
308222825	61	321	124	0	31219.75	45584.72	82.2	0	0	795173.55	784341.08	0	1	1579514.63	45666.92	0.0289119955793002	0	cluster_5
308305302	65	192	3	0	0	4317.9	0	0	0	808207.74	810101.22	0	1	1618308.96	4317.9	0.00266815552946083	0	cluster_5
311030006	54	294	46	0	6627.14	27422.47	0	0	0	1456264.83	4017360.78	0	1	5473625.61	27422.47	0.00500992796253743	0	cluster_5
311170750	71	179	19	0	9564.12	5887.48	0	0	0	281520	281520	0	1	563040	5887.48	0.0104565927820404	0	cluster_5
311768463	63	323	63	0	12573.79	16606.53	450.18	0	0	2790144.72	1147206.38	0	1	3937351.1	17056.71	0.00433202667651356	0	cluster_5
312578533	41	10	14	0	11190.19	635.36	0	0	0	281520	281520	0	1	563040	635.36	0.001128445581131	0	cluster_5
313759954	49	49	45	0	0	33293.18	0	0	0	197064	225216	0	0	422280	33293.18	0.0788414795870039	0	cluster_5
313768050	51	278	109	0	27210.85	42868.78	0	0	0	485542.82	485542.82	0	1	971085.64	42868.78	0.044145210508931	0	cluster_5
313792995	61	284	138	161201.87	305801.38	35161.5	0	0	0	959614.05	952499.69	240818.21	1	1912113.74	35161.5	0.0183888119542512	1.49389216142468	cluster_5
315648329	72	22	91	0	60440.9	28106.55	1054.03	0	0	197064	197064	0	1	394128	29160.58	0.0739875877887387	0	cluster_5
316373736	58	263	139	0	395570.95	9814.18	3330.14	0	0	485542.82	485542.82	0	1	971085.64	13144.32	0.0135356959866073	0	cluster_5
317022201	44	67	55	0	2420.98	12412.52	388.55	0	0	394128	394128	0	1	788256	12801.07	0.0162397368367637	0	cluster_5
318251240	74	167	202	0	80590.54	83589.93	8692.11	0	0	394128	394128	0	1	788256	92282.04	0.117071154548776	0	cluster_5
319115136	47	305	35	0	1373.79	2839.11	0	0	0	563040	394128	0	1	957168	2839.11	0.00296615641141367	0	cluster_5
319400210	56	263	79	0	26975.64	18759.77	0	0	0	577306.62	808207.74	0	1	1385514.36	18759.77	0.0135399318416303	0	cluster_5
319771919	72	277	56	0	0	5799.39	2943.06	0	0	788256	1111065.6	0	1	1899321.6	8742.45	0.00460293296301164	0	cluster_5
320025481	52	278	25	0	2227.48	25884.61	12773.78	0	0	476595.76	476595.76	0	1	953191.52	38658.39	0.040556791776746	0	cluster_5
321580874	50	148	21	0	0	19463.26	0	0	0	225216	197064	0	1	422280	19463.26	0.0460908875627546	0	cluster_5
322364036	54	321	90	0	46.33	4148.8	0	0	0	281520	281520	0	1	563040	4148.8	0.00736857061665246	0	cluster_5
322861765	54	42	15	0	3693.6	1653.54	0	0	0	460285.2	460285.2	0	1	920570.4	1653.54	0.00179621243524667	0	cluster_5
322887504	71	259	25	0	13313.46	5230.18	0	0	0	675648	281520	0	1	957168	5230.18	0.00546422362636444	0	cluster_5
323236532	67	321	83	0	134596.87	11020.22	0	0	0	225216	225216	0	1	450432	11020.22	0.0244658905228758	0	cluster_5
323420384	51	295	54	0	1048.26	29930.09	1545.63	0	0	394128	1111065.6	0	1	1505193.6	31475.72	0.0209114096684971	0	cluster_5
324195236	62	293	136	0	282914.65	45529.51	1239.07	0	0	394128	394128	0	1	788256	46768.58	0.0593317145698859	0	cluster_5
326073833	45	53	58	0	3883.42	12797.46	0	0	0	281520	225216	0	1	506736	12797.46	0.0252546888320546	0	cluster_5
326096147	46	200	27	0	1651.5	6593.66	0	0	0	281520	281520	0	1	563040	6593.66	0.0117108198351804	0	cluster_5
326771017	60	276	135	0	22298.58	16886.96	0	0	0	225216	450432	0	1	675648	16886.96	0.0249937245429573	0	cluster_5
327609388	70	376	22	0	0	8529.19	0	0	0	1555491.84	1555491.84	0	1	3110983.68	8529.19	0.00274163765462119	0	cluster_5
329737396	58	322	247	399183.63	560784.6	58740.94	29009.49	0	0	1327797.77	1310403.67	0	1	2638201.44	87750.43	0.0332614593675607	0	cluster_5
330535878	47	273	25	0	0	2410.51	0	0	0	450432	450432	0	1	900864	2410.51	0.00267577569977266	0	cluster_5
332198103	62	281	13	0	0	117.3	0	0	0	281520	281520	0	1	563040	117.3	0.000208333333333333	0	cluster_5
333557176	61	258	105	0	22941.32	20934.48	605.18	0	0	1117140.47	1117140.47	0	1	2234280.94	21539.66	0.00964053338789168	0	cluster_5
335164926	54	284	72	0	1012.18	16668.71	4326.1	0	0	281520	281520	0	1	563040	20994.81	0.0372883098891731	0	cluster_5
336139156	59	283	26	0	23367.47	519.8	0	0	0	394128	281520	0	1	675648	519.8	0.000769335511982571	0	cluster_5
337774840	53	121	38	110526.51	16692.39	0	23973.62	0	0	1555491.84	788256	0	1	2343747.84	23973.62	0.010228753960153	0	cluster_5
339736869	64	100	14	0	1116.2	16624.71	0	0	0	1555491.84	1555491.84	0	1	3110983.68	16624.71	0.00534387567086176	0	cluster_5
339749047	75	320	282	0	337998.37	74860.95	37144.04	0	0	563040	394128	70002.3	1	957168	112004.99	0.117017064924862	0	cluster_5
340308613	79	374	74	0	0	17063.29	0	0	0	675648	281520	0	1	957168	17063.29	0.0178268496230547	0	cluster_5
342856836	50	198	111	0	48502.95	12551.51	0	0	0	667643.15	677455.88	0	1	1345099.03	12551.51	0.00933129064854058	0	cluster_5
342864487	68	376	34	0	0	295.81	0	0	0	823443.65	823443.65	0	1	1646887.3	295.81	0.000179617633823517	0	cluster_5
342923412	57	70	20	0	0	7400.93	0	0	0	394128	394128	0	1	788256	7400.93	0.00938899291600698	0	cluster_5
344850582	52	40	43	0	24456.9	3322.63	0	0	0	225216	225216	0	1	450432	3322.63	0.00737654074310884	0	cluster_5
345431591	68	275	360	753740.47	378130.35	153271.98	0	0	0	578659.14	1138112.37	0	1	1716771.51	153271.98	0.0892791959251467	0	cluster_5
345509550	73	17	97	64515	20840.21	52735.39	0	0	0	767960.28	767960.28	0	1	1535920.56	52735.39	0.0343347119463001	0	cluster_5
345617997	45	268	45	0	4234.64	11744.65	0	0	0	197064	197064	0	1	394128	11744.65	0.0297990754272724	0	cluster_5
346123523	49	273	46	0	1138.76	32188.5	7029.31	0	0	1295535.68	1295535.68	0	1	2591071.36	39217.81	0.0151357506417731	0	cluster_5
346463516	59	98	14	0	1578.36	514.94	0	0	0	788256	788256	0	1	1576512	514.94	0.000326632464580035	0	cluster_5
348330302	65	374	40	0	9597.55	23345.33	0	0	9	1849774.08	1555491.84	0	1	3405265.92	23345.33	0.00685565549018856	0	cluster_5
348660294	56	215	167	0	258.36	71791.97	0	0	0	337824	197064	0	1	534888	71791.97	0.13421869625043	0	cluster_5
351048952	62	373	97	0	12123.79	13182.2	13651.32	0	0	563040	281520	0	1	844560	26833.52	0.0317721890688643	0	cluster_5
352271133	55	144	74	0	353.2	47415.24	0	0	0	281520	281520	42702.03	1	563040	47415.24	0.084212915601023	0	cluster_5
352305556	75	267	205	4885.54	23180.18	38250.53	9899.76	0	0	281520	281520	16824.56	1	563040	48150.29	0.0855184178743961	3.44374623890092	cluster_5
352815754	64	296	24	0	35580.4	4539.56	863.75	0	0	394128	281520	0	1	675648	5403.31	0.00799722636639197	0	cluster_5
352990563	78	321	8	0	0	2021.85	0	0	0	168912	112608	0	1	281520	2021.85	0.00718190537084399	0	cluster_5
353018197	80	160	221	0	147493.53	48054.64	0	0	0	771238.11	771238.11	0	1	1542476.22	48054.64	0.0311542177292043	0	cluster_5
355063002	77	323	86	0	45719.55	32089.94	0	0	0	2312217.6	1555491.84	0	1	3867709.44	32089.94	0.00829688488698882	0	cluster_5
355341509	48	73	19	0	505.9	18404.52	0	0	0	394128	394128	0	1	788256	18404.52	0.023348404579223	0	cluster_5
356759062	60	255	116	0	47156.6	17229.18	0	0	0	337824	281520	0	1	619344	17229.18	0.0278184336975897	0	cluster_5
385278504	64	114	186	218571.29	73657.36	29437.95	1994.1	0	0	1111065.6	337824	765694.4	1	1448889.6	31432.05	0.0216938888925699	3.50317921443388	cluster_5
390355324	59	133	25	0	0	47730.01	1312.38	0	0	225216	197064	0	1	422280	49042.39	0.116137136497111	0	cluster_5
390699757	50	254	102	0	60627.31	2862.12	0	0	0	281520	281520	0	1	563040	2862.12	0.00508333333333333	0	cluster_5
432216700	56	255	53	0	1634.69	5346.7	19096.97	0	0	394128	197064	0	1	591192	24443.67	0.0413464153777453	0	cluster_5
435230552	79	320	75	0	4.19	33201.96	1546.2	0	0	1111065.6	675648	0	0	1786713.6	34748.16	0.0194480861398268	0	cluster_5
435384361	45	252	77	0	31769.67	12757.41	0	0	0	197064	197064	0	1	394128	12757.41	0.0323686974789916	0	cluster_5
435649955	67	90	36	0	47.22	44437.01	0	0	0	788256	788256	0	0	1576512	44437.01	0.0281869151646166	0	cluster_5
436914801	72	322	57	0	31365.1	50199.89	0	0	0	281520	197064	0	1	478584	50199.89	0.104892537151263	0	cluster_5
437391386	45	66	1	0	0	293.61	0	0	0	394128	394128	0	1	788256	293.61	0.000372480513944708	0	cluster_5
438062310	67	102	219	0	23131.7	40310.6	6573.97	0	0	578659.14	577306.62	0	1	1155965.76	46884.57	0.0405587878312243	0	cluster_5
440636784	44	163	87	0	8677.52	34723.08	0	0	0	197064	197064	0	1	394128	34723.08	0.0881010230179028	0	cluster_5
441157409	58	82	29	0	4122.12	3590.56	0	0	0	588189.7	588189.7	0	1	1176379.4	3590.56	0.00305221257699684	0	cluster_5
442237096	69	200	44	4351.83	320.79	22020.01	0	0	0	337824	337824	0	1	675648	22020.01	0.0325909497253007	0	cluster_5
444459835	67	309	73	0	19745.44	7121.84	5516.06	0	0	891151.2	899090.42	108481.26	1	1790241.62	12637.9	0.00705932643885243	0	cluster_5
444517308	67	271	20	0	63302.83	9080.11	0	0	0	578659.14	578659.14	0	1	1157318.28	9080.11	0.0078458192157822	0	cluster_5
444687812	70	322	65	0	7714.03	51325.85	0	0	0	563040	394128	0	1	957168	51325.85	0.0536226137940257	0	cluster_5
445015687	53	251	142	0	12163.43	1155.4	0	0	0	795173.55	795173.55	0	1	1590347.1	1155.4	0.000726508068584525	0	cluster_5
445156438	49	186	19	0	1124.29	5888.65	0	0	0	197064	197064	0	1	394128	5888.65	0.0149409582673649	0	cluster_5
447593516	48	186	45	0	1486.68	14109.19	4033.09	0	0	740306.1	740306.1	0	1	1480612.2	18142.28	0.0122532287657768	0	cluster_5
447740314	58	158	38	0	94.46	10661.59	0	0	0	567996.24	567996.24	0	1	1135992.48	10661.59	0.0093852645925966	0	cluster_5
448184005	52	183	74	0	164.04	33660.86	0	0	0	281520	281520	0	1	563040	33660.86	0.0597841361182154	0	cluster_5
448528148	68	145	17	0	0	3492.09	0	0	0	225216	225216	0	1	450432	3492.09	0.00775275735294118	0	cluster_5
448737525	52	211	27	0	0	19412.17	1360.68	0	0	1501102.76	1501102.76	0	1	3002205.52	20772.85	0.00691919652456038	0	cluster_5
453091628	75	161	36	13283.14	32610.79	38581.61	0	0	0	281520	281520	0	0	563040	38581.61	0.06852374609264	0	cluster_5
454214637	78	144	52	0	6154.53	2563.28	3686.34	0	0	281520	788256	0	1	1069776	6249.62	0.00584198935104172	0	cluster_5
455371481	58	178	70	0	1051.38	16368.04	0	0	0	197064	197064	0	1	394128	16368.04	0.0415297568302683	0	cluster_5
455385768	50	76	43	0	149.65	3178.04	0	0	0	552702.93	473745.37	0	1	1026448.3	3178.04	0.00309615204194892	0	cluster_5
455485392	64	250	109	0	8625.57	40961.23	0	0	0	1555491.84	1555491.84	0	1	3110983.68	40961.23	0.0131666489487981	0	cluster_5
457662700	51	251	12	0	1085.96	3116.29	0	0	0	197064	197064	0	1	394128	3116.29	0.00790679677668169	0	cluster_5
457853042	57	56	25	0	228.04	31924.81	0	0	0	337824	225216	0	1	563040	31924.81	0.0567007850241546	0	cluster_5
458402258	58	153	16	0	112.99	6987.15	0	0	0	394128	140760	0	1	534888	6987.15	0.0130628281060708	0	cluster_5
459022499	72	248	57	0	20397.35	25144.89	0	0	0	281520	281520	0	1	563040	25144.89	0.0446591538789429	0	cluster_5
460428242	43	246	34	0	4273.01	4437.25	0	0	0	1555491.84	1111065.6	0	1	2666557.44	4437.25	0.00166403690895179	0	cluster_5
460922615	56	102	30	0	5984.03	2189.46	32113.22	0	0	575796.37	411283.12	0	0	987079.49	34302.68	0.0347516895523784	0	cluster_5
461318244	64	11	21	0	393.07	6710.92	0	0	0	588189.7	588189.7	0	1	1176379.4	6710.92	0.00570472417317066	0	cluster_5
464035143	63	246	39	0	2836.26	3934.53	243.98	0	0	1555491.84	2312217.6	0	1	3867709.44	4178.51	0.00108035778406353	0	cluster_5
464777024	57	152	21	0	6561.78	11448.69	0	0	0	337824	337824	0	1	675648	11448.69	0.0169447552571753	0	cluster_5
465821126	54	245	35	0	3225.04	13079.74	0	0	0	281520	281520	1263.27	1	563040	13079.74	0.0232305697641375	0	cluster_5
466194945	61	45	73	0	31639.03	32977.96	0	0	0	1349666.7	1349666.7	0	1	2699333.4	32977.96	0.0122170755194597	0	cluster_5
466638567	48	246	192	0	19126.16	43627.11	0	0	0	394128	281520	0	1	675648	43627.11	0.0645707676186417	0	cluster_5
468984995	67	178	63	0	11363.88	14470.85	0	0	0	197064	281520	0	1	478584	14470.85	0.0302368027347341	0	cluster_5
469287422	74	196	56	0	688.84	18024.1	0	0	0	281520	788256	0	1	1069776	18024.1	0.0168484804295479	0	cluster_5
469511675	48	51	24	0	2002.97	3258.93	0	0	0	1310403.67	1327797.77	0	1	2638201.44	3258.93	0.00123528474762716	0	cluster_5
